prompt,score,room,class_prob
a photo of a kitchen,0.21879562735557556,kitchen,0.2013180955289194
the interior of a kitchen,0.18949690461158752,kitchen,0.2013180955289194
an everyday kitchen,0.22452405095100403,kitchen,0.2013180955289194
a realistic kitchen,0.18458214402198792,kitchen,0.2013180955289194
a kitchen with typical furniture,0.14847096800804138,kitchen,0.2013180955289194
a photo of a home kitchen,0.19849567115306854,kitchen,0.2013180955289194
the interior of a home kitchen,0.18463817238807678,kitchen,0.2013180955289194
an everyday home kitchen,0.20802319049835205,kitchen,0.2013180955289194
a realistic home kitchen,0.16750505566596985,kitchen,0.2013180955289194
a home kitchen with typical furniture,0.14461736381053925,kitchen,0.2013180955289194
a photo of a domestic kitchen,0.2149994820356369,kitchen,0.2013180955289194
the interior of a domestic kitchen,0.19072407484054565,kitchen,0.2013180955289194
an everyday domestic kitchen,0.2310646027326584,kitchen,0.2013180955289194
a realistic domestic kitchen,0.18579953908920288,kitchen,0.2013180955289194
a domestic kitchen with typical furniture,0.15190209448337555,kitchen,0.2013180955289194
a photo of a cooking area,0.1764381229877472,kitchen,0.2013180955289194
the interior of a cooking area,0.16701850295066833,kitchen,0.2013180955289194
an everyday cooking area,0.18815277516841888,kitchen,0.2013180955289194
a realistic cooking area,0.1729222685098648,kitchen,0.2013180955289194
a cooking area with typical furniture,0.1375185251235962,kitchen,0.2013180955289194
a photo of a galley kitchen,0.1690998375415802,kitchen,0.2013180955289194
the interior of a galley kitchen,0.16852188110351562,kitchen,0.2013180955289194
an everyday galley kitchen,0.19313128292560577,kitchen,0.2013180955289194
a realistic galley kitchen,0.1579352617263794,kitchen,0.2013180955289194
a galley kitchen with typical furniture,0.13015703856945038,kitchen,0.2013180955289194
kitchen with a bathroom sink,0.18652985990047455,kitchen,0.2013180955289194
kitchen with a kitchen sink,0.19958314299583435,kitchen,0.2013180955289194
kitchen showing a toilet seat,0.19429662823677063,kitchen,0.2013180955289194
kitchen showing a bed,0.18570497632026672,kitchen,0.2013180955289194
kitchen showing a sofa,0.18386025726795197,kitchen,0.2013180955289194
home kitchen with a bathroom sink,0.17876248061656952,kitchen,0.2013180955289194
home kitchen with a kitchen sink,0.19031617045402527,kitchen,0.2013180955289194
home kitchen showing a toilet seat,0.18715420365333557,kitchen,0.2013180955289194
home kitchen showing a bed,0.17978277802467346,kitchen,0.2013180955289194
home kitchen showing a sofa,0.1784071922302246,kitchen,0.2013180955289194
domestic kitchen with a bathroom sink,0.19401854276657104,kitchen,0.2013180955289194
domestic kitchen with a kitchen sink,0.20003847777843475,kitchen,0.2013180955289194
domestic kitchen showing a toilet seat,0.18224996328353882,kitchen,0.2013180955289194
domestic kitchen showing a bed,0.17470017075538635,kitchen,0.2013180955289194
domestic kitchen showing a sofa,0.17576973140239716,kitchen,0.2013180955289194
a microwave next to a wall in a kitchen,0.1744866520166397,kitchen,0.2013180955289194
a top-down showing brewing coffee in the galley kitchen,0.17114360630512238,kitchen,0.2013180955289194
a low angle of a dish rack in a domestic kitchen,0.20433788001537323,kitchen,0.2013180955289194
POV in the home kitchen looking at the microwave,0.23506589233875275,kitchen,0.2013180955289194
a cropped of a refrigerator in a kitchen,0.19521179795265198,kitchen,0.2013180955289194
a galley kitchen containing a oven,0.14851190149784088,kitchen,0.2013180955289194
a galley kitchen countertop showing a pantry shelves,0.12731099128723145,kitchen,0.2013180955289194
a low angle of a countertop in a cooking area,0.1832459270954132,kitchen,0.2013180955289194
a bar stools next to a wall in a kitchen,0.1680760383605957,kitchen,0.2013180955289194
a top-down of a kettle in a home kitchen,0.19118237495422363,kitchen,0.2013180955289194
the corner of a home kitchen showing a gas stove,0.15243077278137207,kitchen,0.2013180955289194
a low angle showing brewing coffee in the galley kitchen,0.1867162585258484,kitchen,0.2013180955289194
a cooking area countertop showing a kitchen sink,0.15817835927009583,kitchen,0.2013180955289194
a close-up of a dish rack in a domestic kitchen,0.17101578414440155,kitchen,0.2013180955289194
a kitchen containing a pantry shelves,0.15983808040618896,kitchen,0.2013180955289194
a close-up of a bar stools in a galley kitchen,0.14069363474845886,kitchen,0.2013180955289194
a bright daylight of a galley kitchen,0.1570800095796585,kitchen,0.2013180955289194
a top-down of a gas stove in a cooking area,0.16172312200069427,kitchen,0.2013180955289194
a cropped of a range hood in a cooking area,0.16899721324443817,kitchen,0.2013180955289194
a cropped of a oven in a home kitchen,0.18449535965919495,kitchen,0.2013180955289194
a kitchen countertop showing a knife block,0.1393260508775711,kitchen,0.2013180955289194
a home kitchen countertop showing a spice rack,0.1399693489074707,kitchen,0.2013180955289194
a top-down of a blender in a domestic kitchen,0.19631922245025635,kitchen,0.2013180955289194
a home kitchen with a spice rack,0.1581352949142456,kitchen,0.2013180955289194
a partial view showing chopping vegetables in the galley kitchen,0.15269774198532104,kitchen,0.2013180955289194
a dim lighting of a home kitchen,0.2088572233915329,kitchen,0.2013180955289194
POV in the domestic kitchen looking at the dish soap,0.2399044781923294,kitchen,0.2013180955289194
a corner of the room of a range hood in a home kitchen,0.16775760054588318,kitchen,0.2013180955289194
signs of cooking dinner in a domestic kitchen,0.2038605660200119,kitchen,0.2013180955289194
a domestic kitchen with a pots and pans,0.17856952548027039,kitchen,0.2013180955289194
a cropped of a fridge in a cooking area,0.18926259875297546,kitchen,0.2013180955289194
a low angle of a spice rack in a cooking area,0.18303033709526062,kitchen,0.2013180955289194
a close-up of a refrigerator in a kitchen,0.17672517895698547,kitchen,0.2013180955289194
the corner of a galley kitchen showing a kitchen sink,0.16691561043262482,kitchen,0.2013180955289194
a kitchen containing a paper towel holder,0.1688871681690216,kitchen,0.2013180955289194
a cool-toned light of a home kitchen,0.15498724579811096,kitchen,0.2013180955289194
a domestic kitchen containing a toaster,0.19209006428718567,kitchen,0.2013180955289194
a smartphone photo of a home kitchen,0.2097070962190628,kitchen,0.2013180955289194
the corner of a kitchen showing a microwave,0.1872161626815796,kitchen,0.2013180955289194
a close-up of a gas stove in a kitchen,0.14741164445877075,kitchen,0.2013180955289194
a close-up of a paper towel holder in a cooking area,0.14561918377876282,kitchen,0.2013180955289194
a partial view of a bar stools in a domestic kitchen,0.15772999823093414,kitchen,0.2013180955289194
a corner of the room of a fridge in a kitchen,0.19603605568408966,kitchen,0.2013180955289194
POV in the home kitchen looking at the induction cooktop,0.21470919251441956,kitchen,0.2013180955289194
signs of chopping vegetables in a galley kitchen,0.19151513278484344,kitchen,0.2013180955289194
a corner of the room of a paper towel holder in a domestic kitchen,0.16905391216278076,kitchen,0.2013180955289194
a home kitchen countertop showing a toaster,0.17027124762535095,kitchen,0.2013180955289194
the corner of a domestic kitchen showing a toaster,0.18319551646709442,kitchen,0.2013180955289194
a partial view of a paper towel holder in a domestic kitchen,0.16555900871753693,kitchen,0.2013180955289194
a cropped showing prepping food in the domestic kitchen,0.18326565623283386,kitchen,0.2013180955289194
a photo of a bathroom,0.23139211535453796,bathroom,0.2031104805969905
the interior of a bathroom,0.20108895003795624,bathroom,0.2031104805969905
an everyday bathroom,0.22285103797912598,bathroom,0.2031104805969905
a realistic bathroom,0.1993950605392456,bathroom,0.2031104805969905
a bathroom with typical furniture,0.1759469360113144,bathroom,0.2031104805969905
a photo of a washroom,0.2119452953338623,bathroom,0.2031104805969905
the interior of a washroom,0.187679722905159,bathroom,0.2031104805969905
an everyday washroom,0.20599713921546936,bathroom,0.2031104805969905
a realistic washroom,0.19617268443107605,bathroom,0.2031104805969905
a washroom with typical furniture,0.15569347143173218,bathroom,0.2031104805969905
a photo of a restroom,0.20414312183856964,bathroom,0.2031104805969905
the interior of a restroom,0.18339446187019348,bathroom,0.2031104805969905
an everyday restroom,0.19892510771751404,bathroom,0.2031104805969905
a realistic restroom,0.18118982017040253,bathroom,0.2031104805969905
a restroom with typical furniture,0.16461846232414246,bathroom,0.2031104805969905
a photo of a toilet room,0.21596482396125793,bathroom,0.2031104805969905
the interior of a toilet room,0.19694842398166656,bathroom,0.2031104805969905
an everyday toilet room,0.21928128600120544,bathroom,0.2031104805969905
a realistic toilet room,0.1956355720758438,bathroom,0.2031104805969905
a toilet room with typical furniture,0.168342724442482,bathroom,0.2031104805969905
a photo of a lavatory,0.21259251236915588,bathroom,0.2031104805969905
the interior of a lavatory,0.19044184684753418,bathroom,0.2031104805969905
an everyday lavatory,0.20359940826892853,bathroom,0.2031104805969905
a realistic lavatory,0.19148047268390656,bathroom,0.2031104805969905
a lavatory with typical furniture,0.16105742752552032,bathroom,0.2031104805969905
