prompt,score,room,class_prob
a photo of a kitchen,0.21649591624736786,kitchen,0.200780721149673
the interior of a kitchen,0.18719998002052307,kitchen,0.200780721149673
an everyday kitchen,0.22506356239318848,kitchen,0.200780721149673
a realistic kitchen,0.18664871156215668,kitchen,0.200780721149673
a kitchen with typical furniture,0.152944415807724,kitchen,0.200780721149673
a photo of a home kitchen,0.1996217966079712,kitchen,0.200780721149673
the interior of a home kitchen,0.18423272669315338,kitchen,0.200780721149673
an everyday home kitchen,0.2096097469329834,kitchen,0.200780721149673
a realistic home kitchen,0.17144261300563812,kitchen,0.200780721149673
a home kitchen with typical furniture,0.15071338415145874,kitchen,0.200780721149673
a photo of a domestic kitchen,0.21487577259540558,kitchen,0.200780721149673
the interior of a domestic kitchen,0.19026045501232147,kitchen,0.200780721149673
an everyday domestic kitchen,0.23199450969696045,kitchen,0.200780721149673
a realistic domestic kitchen,0.19095876812934875,kitchen,0.200780721149673
a domestic kitchen with typical furniture,0.15769867599010468,kitchen,0.200780721149673
a photo of a cooking area,0.17890521883964539,kitchen,0.200780721149673
the interior of a cooking area,0.16806402802467346,kitchen,0.200780721149673
an everyday cooking area,0.19096121191978455,kitchen,0.200780721149673
a realistic cooking area,0.17759254574775696,kitchen,0.200780721149673
a cooking area with typical furniture,0.1433500349521637,kitchen,0.200780721149673
a photo of a galley kitchen,0.1711389124393463,kitchen,0.200780721149673
the interior of a galley kitchen,0.1693686991930008,kitchen,0.200780721149673
an everyday galley kitchen,0.195715993642807,kitchen,0.200780721149673
a realistic galley kitchen,0.16321396827697754,kitchen,0.200780721149673
a galley kitchen with typical furniture,0.1370510756969452,kitchen,0.200780721149673
kitchen with a bathroom sink,0.1824658364057541,kitchen,0.200780721149673
kitchen with a kitchen sink,0.19656875729560852,kitchen,0.200780721149673
kitchen showing a toilet seat,0.19542309641838074,kitchen,0.200780721149673
kitchen showing a bed,0.18751366436481476,kitchen,0.200780721149673
kitchen showing a sofa,0.18532916903495789,kitchen,0.200780721149673
home kitchen with a bathroom sink,0.17574843764305115,kitchen,0.200780721149673
home kitchen with a kitchen sink,0.18848519027233124,kitchen,0.200780721149673
home kitchen showing a toilet seat,0.18901343643665314,kitchen,0.200780721149673
home kitchen showing a bed,0.18195085227489471,kitchen,0.200780721149673
home kitchen showing a sofa,0.1807170808315277,kitchen,0.200780721149673
domestic kitchen with a bathroom sink,0.19173774123191833,kitchen,0.200780721149673
domestic kitchen with a kitchen sink,0.19904248416423798,kitchen,0.200780721149673
domestic kitchen showing a toilet seat,0.18513649702072144,kitchen,0.200780721149673
domestic kitchen showing a bed,0.1785857379436493,kitchen,0.200780721149673
domestic kitchen showing a sofa,0.17892399430274963,kitchen,0.200780721149673
a microwave next to a wall in a kitchen,0.17632584273815155,kitchen,0.200780721149673
a top-down showing brewing coffee in the galley kitchen,0.17671482264995575,kitchen,0.200780721149673
a low angle of a dish rack in a domestic kitchen,0.20519745349884033,kitchen,0.200780721149673
POV in the home kitchen looking at the microwave,0.23158065974712372,kitchen,0.200780721149673
a cropped of a refrigerator in a kitchen,0.19140863418579102,kitchen,0.200780721149673
a galley kitchen containing a oven,0.15026938915252686,kitchen,0.200780721149673
