prompt,score,room,class_prob
a photo of a kitchen,0.2202894389629364,kitchen,0.2012195983565952
the interior of a kitchen,0.18942192196846008,kitchen,0.2012195983565952
an everyday kitchen,0.22688984870910645,kitchen,0.2012195983565952
a realistic kitchen,0.1843581199645996,kitchen,0.2012195983565952
a kitchen with typical furniture,0.15135447680950165,kitchen,0.2012195983565952
a photo of a home kitchen,0.20079739391803741,kitchen,0.2012195983565952
the interior of a home kitchen,0.18483290076255798,kitchen,0.2012195983565952
an everyday home kitchen,0.21040388941764832,kitchen,0.2012195983565952
a realistic home kitchen,0.1676609218120575,kitchen,0.2012195983565952
a home kitchen with typical furniture,0.1472226083278656,kitchen,0.2012195983565952
a photo of a domestic kitchen,0.21683192253112793,kitchen,0.2012195983565952
the interior of a domestic kitchen,0.19115744531154633,kitchen,0.2012195983565952
an everyday domestic kitchen,0.23111765086650848,kitchen,0.2012195983565952
a realistic domestic kitchen,0.18655885756015778,kitchen,0.2012195983565952
a domestic kitchen with typical furniture,0.15489165484905243,kitchen,0.2012195983565952
a photo of a cooking area,0.18083463609218597,kitchen,0.2012195983565952
the interior of a cooking area,0.16820000112056732,kitchen,0.2012195983565952
an everyday cooking area,0.19216212630271912,kitchen,0.2012195983565952
a realistic cooking area,0.1748141050338745,kitchen,0.2012195983565952
a cooking area with typical furniture,0.14160697162151337,kitchen,0.2012195983565952
a photo of a galley kitchen,0.1723441630601883,kitchen,0.2012195983565952
the interior of a galley kitchen,0.1692197620868683,kitchen,0.2012195983565952
an everyday galley kitchen,0.1953609734773636,kitchen,0.2012195983565952
a realistic galley kitchen,0.15972869098186493,kitchen,0.2012195983565952
a galley kitchen with typical furniture,0.13437028229236603,kitchen,0.2012195983565952
kitchen with a bathroom sink,0.1874128133058548,kitchen,0.2012195983565952
kitchen with a kitchen sink,0.20113973319530487,kitchen,0.2012195983565952
kitchen showing a toilet seat,0.19829854369163513,kitchen,0.2012195983565952
kitchen showing a bed,0.18815524876117706,kitchen,0.2012195983565952
kitchen showing a sofa,0.18755510449409485,kitchen,0.2012195983565952
home kitchen with a bathroom sink,0.17962944507598877,kitchen,0.2012195983565952
home kitchen with a kitchen sink,0.1915905624628067,kitchen,0.2012195983565952
home kitchen showing a toilet seat,0.19118095934391022,kitchen,0.2012195983565952
home kitchen showing a bed,0.1809677928686142,kitchen,0.2012195983565952
home kitchen showing a sofa,0.18106693029403687,kitchen,0.2012195983565952
domestic kitchen with a bathroom sink,0.19525042176246643,kitchen,0.2012195983565952
domestic kitchen with a kitchen sink,0.2016642838716507,kitchen,0.2012195983565952
domestic kitchen showing a toilet seat,0.18724922835826874,kitchen,0.2012195983565952
domestic kitchen showing a bed,0.17676396667957306,kitchen,0.2012195983565952
domestic kitchen showing a sofa,0.17835474014282227,kitchen,0.2012195983565952
a microwave next to a wall in a kitchen,0.17674174904823303,kitchen,0.2012195983565952
a top-down showing brewing coffee in the galley kitchen,0.17323501408100128,kitchen,0.2012195983565952
a low angle of a dish rack in a domestic kitchen,0.20787259936332703,kitchen,0.2012195983565952
POV in the home kitchen looking at the microwave,0.2339896261692047,kitchen,0.2012195983565952
a cropped of a refrigerator in a kitchen,0.1976201832294464,kitchen,0.2012195983565952
a galley kitchen containing a oven,0.1515825241804123,kitchen,0.2012195983565952
a galley kitchen countertop showing a pantry shelves,0.1309034824371338,kitchen,0.2012195983565952
a low angle of a countertop in a cooking area,0.18730084598064423,kitchen,0.2012195983565952
a bar stools next to a wall in a kitchen,0.17325429618358612,kitchen,0.2012195983565952
a top-down of a kettle in a home kitchen,0.19535201787948608,kitchen,0.2012195983565952
the corner of a home kitchen showing a gas stove,0.1590695083141327,kitchen,0.2012195983565952
a low angle showing brewing coffee in the galley kitchen,0.189438134431839,kitchen,0.2012195983565952
a cooking area countertop showing a kitchen sink,0.16294196248054504,kitchen,0.2012195983565952
a close-up of a dish rack in a domestic kitchen,0.17537787556648254,kitchen,0.2012195983565952
a kitchen containing a pantry shelves,0.1626611053943634,kitchen,0.2012195983565952
a close-up of a bar stools in a galley kitchen,0.1429843157529831,kitchen,0.2012195983565952
a bright daylight of a galley kitchen,0.16101789474487305,kitchen,0.2012195983565952
a top-down of a gas stove in a cooking area,0.16607239842414856,kitchen,0.2012195983565952
a cropped of a range hood in a cooking area,0.17627623677253723,kitchen,0.2012195983565952
a cropped of a oven in a home kitchen,0.18648657202720642,kitchen,0.2012195983565952
a kitchen countertop showing a knife block,0.14597876369953156,kitchen,0.2012195983565952
a home kitchen countertop showing a spice rack,0.14223849773406982,kitchen,0.2012195983565952
a top-down of a blender in a domestic kitchen,0.19791269302368164,kitchen,0.2012195983565952
a home kitchen with a spice rack,0.15727023780345917,kitchen,0.2012195983565952
a partial view showing chopping vegetables in the galley kitchen,0.15498587489128113,kitchen,0.2012195983565952
a dim lighting of a home kitchen,0.211771160364151,kitchen,0.2012195983565952
POV in the domestic kitchen looking at the dish soap,0.23995676636695862,kitchen,0.2012195983565952
a corner of the room of a range hood in a home kitchen,0.17457133531570435,kitchen,0.2012195983565952
signs of cooking dinner in a domestic kitchen,0.20558002591133118,kitchen,0.2012195983565952
a domestic kitchen with a pots and pans,0.17957928776741028,kitchen,0.2012195983565952
a cropped of a fridge in a cooking area,0.19099324941635132,kitchen,0.2012195983565952
a low angle of a spice rack in a cooking area,0.182804137468338,kitchen,0.2012195983565952
a close-up of a refrigerator in a kitchen,0.17804786562919617,kitchen,0.2012195983565952
the corner of a galley kitchen showing a kitchen sink,0.17267011106014252,kitchen,0.2012195983565952
a kitchen containing a paper towel holder,0.17491893470287323,kitchen,0.2012195983565952
a cool-toned light of a home kitchen,0.1561843603849411,kitchen,0.2012195983565952
a domestic kitchen containing a toaster,0.19256427884101868,kitchen,0.2012195983565952
a smartphone photo of a home kitchen,0.21148791909217834,kitchen,0.2012195983565952
the corner of a kitchen showing a microwave,0.19087925553321838,kitchen,0.2012195983565952
a close-up of a gas stove in a kitchen,0.15014003217220306,kitchen,0.2012195983565952
a close-up of a paper towel holder in a cooking area,0.15257802605628967,kitchen,0.2012195983565952
a partial view of a bar stools in a domestic kitchen,0.16176167130470276,kitchen,0.2012195983565952
a corner of the room of a fridge in a kitchen,0.1977212131023407,kitchen,0.2012195983565952
POV in the home kitchen looking at the induction cooktop,0.21659524738788605,kitchen,0.2012195983565952
signs of chopping vegetables in a galley kitchen,0.19619682431221008,kitchen,0.2012195983565952
a corner of the room of a paper towel holder in a domestic kitchen,0.17689156532287598,kitchen,0.2012195983565952
a home kitchen countertop showing a toaster,0.17251937091350555,kitchen,0.2012195983565952
the corner of a domestic kitchen showing a toaster,0.18820740282535553,kitchen,0.2012195983565952
a partial view of a paper towel holder in a domestic kitchen,0.17404717206954956,kitchen,0.2012195983565952
a cropped showing prepping food in the domestic kitchen,0.1842067688703537,kitchen,0.2012195983565952
a photo of a bathroom,0.23381149768829346,bathroom,0.2036087141248985
the interior of a bathroom,0.2012941837310791,bathroom,0.2036087141248985
an everyday bathroom,0.22385093569755554,bathroom,0.2036087141248985
a realistic bathroom,0.19927114248275757,bathroom,0.2036087141248985
a bathroom with typical furniture,0.18010500073432922,bathroom,0.2036087141248985
a photo of a washroom,0.21578209102153778,bathroom,0.2036087141248985
the interior of a washroom,0.18987761437892914,bathroom,0.2036087141248985
an everyday washroom,0.20951950550079346,bathroom,0.2036087141248985
a realistic washroom,0.1965559422969818,bathroom,0.2036087141248985
a washroom with typical furniture,0.16050288081169128,bathroom,0.2036087141248985
a photo of a restroom,0.20656971633434296,bathroom,0.2036087141248985
the interior of a restroom,0.1833944320678711,bathroom,0.2036087141248985
an everyday restroom,0.19973497092723846,bathroom,0.2036087141248985
a realistic restroom,0.17954964935779572,bathroom,0.2036087141248985
a restroom with typical furniture,0.16860607266426086,bathroom,0.2036087141248985
a photo of a toilet room,0.21755525469779968,bathroom,0.2036087141248985
the interior of a toilet room,0.1969924420118332,bathroom,0.2036087141248985
