prompt,score,room,class_prob
a photo of a kitchen,0.23036229610443115,kitchen,0.19677702680711948
the interior of a kitchen,0.20334699749946594,kitchen,0.19677702680711948
an everyday kitchen,0.22461624443531036,kitchen,0.19677702680711948
a realistic kitchen,0.18941913545131683,kitchen,0.19677702680711948
a kitchen with typical furniture,0.17990440130233765,kitchen,0.19677702680711948
a photo of a home kitchen,0.21586760878562927,kitchen,0.19677702680711948
the interior of a home kitchen,0.19745531678199768,kitchen,0.19677702680711948
an everyday home kitchen,0.21387052536010742,kitchen,0.19677702680711948
a realistic home kitchen,0.1720893681049347,kitchen,0.19677702680711948
a home kitchen with typical furniture,0.17369259893894196,kitchen,0.19677702680711948
a photo of a domestic kitchen,0.2271309792995453,kitchen,0.19677702680711948
the interior of a domestic kitchen,0.2036251723766327,kitchen,0.19677702680711948
an everyday domestic kitchen,0.22392718493938446,kitchen,0.19677702680711948
a realistic domestic kitchen,0.18762850761413574,kitchen,0.19677702680711948
a domestic kitchen with typical furniture,0.17971864342689514,kitchen,0.19677702680711948
a photo of a cooking area,0.2031455785036087,kitchen,0.19677702680711948
the interior of a cooking area,0.18730589747428894,kitchen,0.19677702680711948
an everyday cooking area,0.2031158208847046,kitchen,0.19677702680711948
a realistic cooking area,0.1844465434551239,kitchen,0.19677702680711948
a cooking area with typical furniture,0.17467370629310608,kitchen,0.19677702680711948
a photo of a galley kitchen,0.1900295466184616,kitchen,0.19677702680711948
the interior of a galley kitchen,0.18669135868549347,kitchen,0.19677702680711948
an everyday galley kitchen,0.2004728764295578,kitchen,0.19677702680711948
a realistic galley kitchen,0.1632765531539917,kitchen,0.19677702680711948
a galley kitchen with typical furniture,0.16522268950939178,kitchen,0.19677702680711948
kitchen with a bathroom sink,0.19991816580295563,kitchen,0.19677702680711948
kitchen with a kitchen sink,0.20678956806659698,kitchen,0.19677702680711948
kitchen showing a toilet seat,0.20298545062541962,kitchen,0.19677702680711948
kitchen showing a bed,0.22972722351551056,kitchen,0.19677702680711948
kitchen showing a sofa,0.21081045269966125,kitchen,0.19677702680711948
home kitchen with a bathroom sink,0.18928010761737823,kitchen,0.19677702680711948
home kitchen with a kitchen sink,0.19499310851097107,kitchen,0.19677702680711948
home kitchen showing a toilet seat,0.19444458186626434,kitchen,0.19677702680711948
home kitchen showing a bed,0.22312717139720917,kitchen,0.19677702680711948
home kitchen showing a sofa,0.20580773055553436,kitchen,0.19677702680711948
domestic kitchen with a bathroom sink,0.2048000544309616,kitchen,0.19677702680711948
domestic kitchen with a kitchen sink,0.20667943358421326,kitchen,0.19677702680711948
domestic kitchen showing a toilet seat,0.192128986120224,kitchen,0.19677702680711948
domestic kitchen showing a bed,0.21942242980003357,kitchen,0.19677702680711948
domestic kitchen showing a sofa,0.20185863971710205,kitchen,0.19677702680711948
a microwave next to a wall in a kitchen,0.19832035899162292,kitchen,0.19677702680711948
a top-down showing brewing coffee in the galley kitchen,0.1907649040222168,kitchen,0.19677702680711948
a low angle of a dish rack in a domestic kitchen,0.20927515625953674,kitchen,0.19677702680711948
POV in the home kitchen looking at the microwave,0.24241670966148376,kitchen,0.19677702680711948
a cropped of a refrigerator in a kitchen,0.20760314166545868,kitchen,0.19677702680711948
a galley kitchen containing a oven,0.16741952300071716,kitchen,0.19677702680711948
a galley kitchen countertop showing a pantry shelves,0.14242441952228546,kitchen,0.19677702680711948
a low angle of a countertop in a cooking area,0.19745302200317383,kitchen,0.19677702680711948
a bar stools next to a wall in a kitchen,0.18188734352588654,kitchen,0.19677702680711948
a top-down of a kettle in a home kitchen,0.19810223579406738,kitchen,0.19677702680711948
the corner of a home kitchen showing a gas stove,0.16583099961280823,kitchen,0.19677702680711948
a low angle showing brewing coffee in the galley kitchen,0.2025585174560547,kitchen,0.19677702680711948
a cooking area countertop showing a kitchen sink,0.16684655845165253,kitchen,0.19677702680711948
a close-up of a dish rack in a domestic kitchen,0.1668669730424881,kitchen,0.19677702680711948
a kitchen containing a pantry shelves,0.1755101978778839,kitchen,0.19677702680711948
a close-up of a bar stools in a galley kitchen,0.1551637202501297,kitchen,0.19677702680711948
a bright daylight of a galley kitchen,0.17061257362365723,kitchen,0.19677702680711948
a top-down of a gas stove in a cooking area,0.16973400115966797,kitchen,0.19677702680711948
a cropped of a range hood in a cooking area,0.17758817970752716,kitchen,0.19677702680711948
a cropped of a oven in a home kitchen,0.20293188095092773,kitchen,0.19677702680711948
a kitchen countertop showing a knife block,0.1538468897342682,kitchen,0.19677702680711948
a home kitchen countertop showing a spice rack,0.14387980103492737,kitchen,0.19677702680711948
a top-down of a blender in a domestic kitchen,0.19701766967773438,kitchen,0.19677702680711948
a home kitchen with a spice rack,0.1620301753282547,kitchen,0.19677702680711948
a partial view showing chopping vegetables in the galley kitchen,0.16732926666736603,kitchen,0.19677702680711948
a dim lighting of a home kitchen,0.20225214958190918,kitchen,0.19677702680711948
POV in the domestic kitchen looking at the dish soap,0.2301165610551834,kitchen,0.19677702680711948
a corner of the room of a range hood in a home kitchen,0.1834677904844284,kitchen,0.19677702680711948
signs of cooking dinner in a domestic kitchen,0.18356697261333466,kitchen,0.19677702680711948
a domestic kitchen with a pots and pans,0.1864677369594574,kitchen,0.19677702680711948
a cropped of a fridge in a cooking area,0.20437833666801453,kitchen,0.19677702680711948
a low angle of a spice rack in a cooking area,0.19288472831249237,kitchen,0.19677702680711948
a close-up of a refrigerator in a kitchen,0.1819441169500351,kitchen,0.19677702680711948
the corner of a galley kitchen showing a kitchen sink,0.18427899479866028,kitchen,0.19677702680711948
a kitchen containing a paper towel holder,0.17297270894050598,kitchen,0.19677702680711948
a cool-toned light of a home kitchen,0.14631876349449158,kitchen,0.19677702680711948
a domestic kitchen containing a toaster,0.20746652781963348,kitchen,0.19677702680711948
a smartphone photo of a home kitchen,0.2224409282207489,kitchen,0.19677702680711948
the corner of a kitchen showing a microwave,0.20568092167377472,kitchen,0.19677702680711948
a close-up of a gas stove in a kitchen,0.15060625970363617,kitchen,0.19677702680711948
a close-up of a paper towel holder in a cooking area,0.1406322866678238,kitchen,0.19677702680711948
a partial view of a bar stools in a domestic kitchen,0.17335891723632812,kitchen,0.19677702680711948
a corner of the room of a fridge in a kitchen,0.2115439921617508,kitchen,0.19677702680711948
POV in the home kitchen looking at the induction cooktop,0.21942934393882751,kitchen,0.19677702680711948
signs of chopping vegetables in a galley kitchen,0.18479028344154358,kitchen,0.19677702680711948
a corner of the room of a paper towel holder in a domestic kitchen,0.1746683120727539,kitchen,0.19677702680711948
a home kitchen countertop showing a toaster,0.18905478715896606,kitchen,0.19677702680711948
